id,behaviour,time
14.0,Graze,1917.0
6.0,Head Up,1918.0
3.0,Graze,1918.0
3.0,Auto-Groom,1918.0
3.0,Auto-Groom,1919.0
3.0,Graze,1919.0
14.0,Out of Focus,1919.0
3.0,Auto-Groom,1920.0
6.0,Head Up,1920.0
3.0,Graze,1920.0
3.0,Graze,1921.0
3.0,Auto-Groom,1921.0
3.0,Auto-Groom,1922.0
3.0,Graze,1922.0
6.0,Out of Frame,1922.0
3.0,Auto-Groom,1923.0
3.0,Graze,1923.0
3.0,Auto-Groom,1924.0
3.0,Graze,1924.0
3.0,Graze,1925.0
3.0,Head Up,1926.0
3.0,Head Up,1927.0
3.0,Graze,1927.0
20.0,Head Up,1928.0
3.0,Graze,1928.0
3.0,Head Up,1928.0
3.0,Graze,1929.0
3.0,Head Up,1930.0
3.0,Graze,1931.0
3.0,Head Up,1932.0
3.0,Head Up,1933.0
3.0,Graze,1933.0
3.0,Head Up,1934.0
3.0,Graze,1934.0
3.0,Head Up,1935.0
3.0,Graze,1935.0
3.0,Graze,1936.0
3.0,Head Up,1937.0
13.0,Head Up,1937.0
7.0,Graze,1937.0
3.0,Graze,1938.0
3.0,Head Up,1939.0
3.0,Graze,1940.0
3.0,Head Up,1940.0
1.0,Graze,1940.0
3.0,Graze,1941.0
3.0,Head Up,1941.0
2.0,Walk,1941.0
3.0,Graze,1942.0
3.0,Head Up,1942.0
3.0,Graze,1943.0
3.0,Head Up,1944.0
3.0,Graze,1945.0
3.0,Head Up,1945.0
3.0,Graze,1946.0
3.0,Auto-Groom,1946.0
3.0,Graze,1947.0
17.0,Walk,1947.0
3.0,Auto-Groom,1948.0
3.0,Graze,1949.0
3.0,Auto-Groom,1949.0
3.0,Graze,1950.0
14.0,Graze,1950.0
3.0,Auto-Groom,1950.0
3.0,Graze,1951.0
3.0,Auto-Groom,1952.0
34.0,Urinating,1953.0
3.0,Graze,1953.0
3.0,Auto-Groom,1953.0
3.0,Auto-Groom,1954.0
3.0,Graze,1954.0
3.0,Auto-Groom,1955.0
3.0,Graze,1955.0
14.0,Out of Focus,1955.0
3.0,Auto-Groom,1956.0
14.0,Graze,1956.0
3.0,Graze,1956.0
3.0,Auto-Groom,1957.0
3.0,Graze,1957.0
3.0,Graze,1958.0
3.0,Auto-Groom,1959.0
14.0,Out of Focus,1959.0
3.0,Auto-Groom,1960.0
3.0,Graze,1960.0
16.0,Out of Focus,1960.0
3.0,Auto-Groom,1961.0
6.0,Out of Focus,1961.0
3.0,Graze,1961.0
3.0,Graze,1962.0
3.0,Head Up,1962.0
1.0,Walk,1962.0
1.0,Walk,1962.0
3.0,Graze,1963.0
3.0,Head Up,1963.0
3.0,Graze,1964.0
3.0,Head Up,1964.0
3.0,Graze,1965.0
3.0,Head Up,1966.0
3.0,Head Up,1967.0
3.0,Graze,1967.0
3.0,Graze,1968.0
3.0,Head Up,1968.0
3.0,Graze,1969.0
3.0,Head Up,1970.0
3.0,Head Up,1971.0
3.0,Graze,1971.0
3.0,Graze,1972.0
3.0,Head Up,1972.0
3.0,Graze,1972.0
3.0,Graze,1973.0
3.0,Graze,1974.0
3.0,Head Up,1974.0
3.0,Head Up,1975.0
3.0,Graze,1975.0
3.0,Graze,1976.0
3.0,Head Up,1976.0
3.0,Graze,1977.0
2.0,Graze,1977.0
9.0,Walk,1978.0
3.0,Head Up,1978.0
3.0,Graze,1979.0
3.0,Head Up,1979.0
3.0,Graze,1980.0
3.0,Head Up,1981.0
3.0,Graze,1982.0
3.0,Head Up,1982.0
3.0,Graze,1983.0
3.0,Head Up,1983.0
3.0,Graze,1984.0
3.0,Head Up,1985.0
3.0,Head Up,1986.0
3.0,Graze,1986.0
3.0,Head Up,1987.0
3.0,Graze,1987.0
3.0,Graze,1988.0
3.0,Head Up,1989.0
3.0,Graze,1990.0
3.0,Head Up,1990.0
3.0,Graze,1991.0
6.0,Running,1991.0
3.0,Head Up,1991.0
1.0,Walk,1991.0
3.0,Graze,1992.0
3.0,Head Up,1992.0
1.0,Trotting,1992.0
3.0,Graze,1993.0
3.0,Head Up,1993.0
3.0,Graze,1994.0
3.0,Head Up,1994.0
3.0,Graze,1995.0
3.0,Head Up,1996.0
3.0,Head Up,1997.0
3.0,Graze,1997.0
3.0,Head Up,1998.0
3.0,Graze,1998.0
3.0,Graze,1999.0
3.0,Head Up,2000.0
3.0,Graze,2001.0
3.0,Head Up,2001.0
3.0,Graze,2002.0
3.0,Head Up,2002.0
3.0,Graze,2003.0
3.0,Head Up,2004.0
4.0,Graze,2004.0
7.0,Walk,2004.0
3.0,Graze,2005.0
3.0,Head Up,2005.0
9.0,Walk,2006.0
3.0,Graze,2006.0
3.0,Head Up,2007.0
3.0,Graze,2007.0
3.0,Head Up,2008.0
3.0,Head Up,2009.0
3.0,Graze,2009.0
3.0,Graze,2010.0
3.0,Head Up,2010.0
3.0,Graze,2011.0
3.0,Head Up,2011.0
3.0,Graze,2012.0
1.0,Walk,2012.0
3.0,Head Up,2012.0
3.0,Graze,2013.0
3.0,Head Up,2014.0
3.0,Graze,2014.0
3.0,Head Up,2015.0
3.0,Graze,2016.0
3.0,Head Up,2016.0
3.0,Head Up,2017.0
3.0,Graze,2017.0
3.0,Graze,2018.0
3.0,Head Up,2019.0
3.0,Graze,2020.0
3.0,Head Up,2020.0
3.0,Graze,2021.0
2.0,Walk,2021.0
3.0,Head Up,2022.0
3.0,Graze,2022.0
3.0,Head Up,2023.0
3.0,Graze,2023.0
3.0,Head Up,2024.0
3.0,Graze,2025.0
2.0,Auto-Groom,2025.0
3.0,Head Up,2026.0
3.0,Graze,2027.0
30.0,Walk,2027.0
4.0,Walk,2028.0
3.0,Head Up,2028.0
4.0,Running,2029.0
3.0,Graze,2029.0
3.0,Head Up,2029.0
3.0,Graze,2030.0
3.0,Head Up,2030.0
3.0,Graze,2031.0
3.0,Head Up,2031.0
3.0,Graze,2032.0
3.0,Head Up,2033.0
3.0,Graze,2034.0
3.0,Head Up,2034.0
3.0,Head Up,2035.0
3.0,Graze,2035.0
3.0,Graze,2036.0
3.0,Head Up,2037.0
3.0,Head Up,2038.0
3.0,Graze,2038.0
3.0,Graze,2039.0
3.0,Head Up,2039.0
3.0,Graze,2040.0
3.0,Head Up,2041.0
29.0,Walk,2041.0
3.0,Graze,2042.0
3.0,Head Up,2042.0
5.0,Head Up,2042.0
3.0,Graze,2043.0
35.0,Walk,2044.0
3.0,Head Up,2044.0
3.0,Graze,2045.0
3.0,Head Up,2046.0
3.0,Graze,2047.0
3.0,Head Up,2047.0
13.0,Graze,2047.0
3.0,Graze,2048.0
3.0,Head Up,2049.0
3.0,Graze,2049.0
3.0,Head Up,2050.0
3.0,Graze,2051.0
1.0,Out of Focus,2051.0
3.0,Head Up,2051.0
3.0,Graze,2052.0
3.0,Head Up,2052.0
3.0,Head Up,2053.0
3.0,Graze,2053.0
7.0,Walk,2054.0
3.0,Graze,2054.0
3.0,Head Up,2055.0
3.0,Graze,2056.0
3.0,Head Up,2056.0
3.0,Graze,2057.0
3.0,Head Up,2057.0
1.0,Graze,2057.0
3.0,Graze,2058.0
3.0,Head Up,2059.0
3.0,Head Up,2060.0
3.0,Graze,2060.0
3.0,Graze,2061.0
3.0,Head Up,2061.0
29.0,Occluded,2061.0
16.0,Out of Frame,2062.0
3.0,Graze,2062.0
3.0,Head Up,2063.0
3.0,Head Up,2064.0
20.0,Walk,2064.0
3.0,Graze,2064.0
3.0,Graze,2065.0
3.0,Head Up,2065.0
3.0,Graze,2066.0
3.0,Head Up,2066.0
2.0,Head Up,2067.0
3.0,Head Up,2067.0
3.0,Graze,2067.0
3.0,Graze,2068.0
3.0,Head Up,2068.0
3.0,Graze,2069.0
3.0,Head Up,2070.0
3.0,Graze,2071.0
3.0,Head Up,2071.0
3.0,Graze,2072.0
3.0,Head Up,2072.0
37.0,Walk,2073.0
5.0,Trotting,2073.0
3.0,Head Up,2073.0
3.0,Graze,2073.0
3.0,Head Up,2074.0
3.0,Graze,2074.0
3.0,Head Up,2075.0
3.0,Graze,2075.0
3.0,Graze,2076.0
3.0,Head Up,2077.0
29.0,Out of Focus,2078.0
3.0,Walk,2078.0
3.0,Graze,2078.0
3.0,Head Up,2078.0
18.0,Out of Focus,2078.0
3.0,Head Up,2079.0
3.0,Graze,2079.0
3.0,Graze,2080.0
3.0,Head Up,2080.0
4.0,Graze,2081.0
3.0,Head Up,2081.0
3.0,Graze,2081.0
3.0,Head Up,2082.0
3.0,Graze,2082.0
3.0,Graze,2083.0
3.0,Head Up,2084.0
3.0,Graze,2085.0
3.0,Head Up,2085.0
3.0,Graze,2086.0
3.0,Head Up,2086.0
3.0,Graze,2087.0
3.0,Head Up,2088.0
3.0,Graze,2089.0
3.0,Head Up,2089.0
6.0,Walk,2090.0
11.0,Graze,2090.0
3.0,Graze,2090.0
3.0,Head Up,2090.0
3.0,Graze,2091.0
3.0,Head Up,2092.0
3.0,Head Up,2093.0
3.0,Graze,2093.0
3.0,Head Up,2094.0
3.0,Graze,2094.0
3.0,Graze,2095.0
21.0,Walk,2096.0
3.0,Head Up,2096.0
21.0,Out of Focus,2097.0
3.0,Head Up,2097.0
3.0,Graze,2097.0
3.0,Graze,2098.0
29.0,Out of Frame,2099.0
3.0,Head Up,2099.0
3.0,Head Up,2100.0
3.0,Graze,2100.0
3.0,Head Up,2101.0
3.0,Graze,2101.0
3.0,Graze,2102.0
3.0,Head Up,2103.0
29.0,Out of Focus,2103.0
3.0,Graze,2104.0
3.0,Head Up,2104.0
3.0,Head Up,2105.0
3.0,Graze,2105.0
3.0,Graze,2106.0
3.0,Head Up,2107.0
3.0,Graze,2108.0
3.0,Head Up,2108.0
3.0,Head Up,2109.0
3.0,Graze,2109.0
19.0,Out of Focus,2110.0
3.0,Head Up,2110.0
3.0,Graze,2110.0
3.0,Graze,2111.0
3.0,Head Up,2111.0
3.0,Graze,2112.0
3.0,Out of Focus,2114.0
17.0,Graze,2116.0
9.0,Head Up,2118.0
27.0,Occluded,2120.0
29.0,Walk,2130.0
17.0,Walk,2130.0
19.0,Graze,2130.0
21.0,Walk,2135.0
41.0,Graze,2136.0
13.0,Head Up,2137.0
3.0,Head Up,2138.0
8.0,Out of Focus,2142.0
22.0,Walk,2145.0
13.0,Graze,2146.0
13.0,Walk,2147.0
7.0,Graze,2148.0
11.0,Out of Focus,2148.0
11.0,Head Up,2153.0
16.0,Out of Focus,2154.0
6.0,Head Up,2156.0
16.0,Graze,2160.0
21.0,Out of Focus,2161.0
37.0,Out of Focus,2163.0
13.0,Trotting,2163.0
3.0,Head Up,2169.0
7.0,Occluded,2170.0
1.0,Head Up,2170.0
6.0,Graze,2172.0
37.0,Walk,2176.0
4.0,Walk,2178.0
2.0,Head Up,2178.0
7.0,Walk,2180.0
4.0,Walk,2180.0
4.0,Head Up,2181.0
4.0,Walk,2181.0
4.0,Head Up,2182.0
4.0,Walk,2183.0
4.0,Head Up,2183.0
4.0,Walk,2184.0
4.0,Head Up,2184.0
4.0,Walk,2185.0
4.0,Head Up,2186.0
4.0,Walk,2187.0
4.0,Head Up,2188.0
4.0,Walk,2188.0
18.0,Walk,2189.0
4.0,Head Up,2189.0
4.0,Walk,2190.0
4.0,Head Up,2190.0
13.0,Head Up,2191.0
4.0,Head Up,2191.0
4.0,Walk,2191.0
17.0,Head Up,2192.0
4.0,Walk,2192.0
4.0,Head Up,2193.0
4.0,Walk,2194.0
1.0,Head Up,2195.0
4.0,Head Up,2195.0
4.0,Walk,2195.0
4.0,Head Up,2196.0
4.0,Walk,2197.0
4.0,Head Up,2197.0
4.0,Walk,2198.0
4.0,Walk,2199.0
4.0,Head Up,2199.0
4.0,Head Up,2200.0
4.0,Walk,2201.0
20.0,Walk,2202.0
4.0,Head Up,2205.0
15.0,Out of Focus,2207.0
15.0,Walk,2209.0
14.0,Walk,2209.0
9.0,Walk,2211.0
12.0,Graze,2213.0
9.0,Graze,2219.0
18.0,Walk,2220.0
17.0,Trotting,2226.0
2.0,Graze,2228.0
6.0,Graze,2230.0
6.0,Walk,2234.0
2.0,Walk,2238.0
1.0,Occluded,2238.0
37.0,Out of Focus,2240.0
16.0,Out of Frame,2242.0
38.0,Out of Focus,2249.0
17.0,Graze,2252.0
1.0,Head Up,2255.0
37.0,Walk,2256.0
35.0,Out of Focus,2256.0
13.0,Walk,2257.0
4.0,Occluded,2259.0
4.0,Walk,2260.0
4.0,Occluded,2261.0
38.0,Walk,2262.0
4.0,Walk,2262.0
4.0,Occluded,2263.0
4.0,Walk,2264.0
4.0,Occluded,2265.0
4.0,Walk,2265.0
4.0,Occluded,2266.0
23.0,Head Up,2267.0
4.0,Walk,2267.0
1.0,Head Up,2268.0
4.0,Occluded,2268.0
4.0,Walk,2269.0
4.0,Occluded,2269.0
36.0,Walk,2270.0
4.0,Walk,2270.0
4.0,Walk,2271.0
4.0,Occluded,2271.0
4.0,Occluded,2272.0
4.0,Walk,2273.0
4.0,Occluded,2274.0
29.0,Graze,2274.0
4.0,Walk,2275.0
4.0,Occluded,2276.0
4.0,Walk,2277.0
4.0,Occluded,2277.0
4.0,Walk,2278.0
4.0,Occluded,2279.0
18.0,Walk,2279.0
4.0,Walk,2279.0
3.0,Head Up,2280.0
4.0,Walk,2280.0
4.0,Occluded,2280.0
4.0,Occluded,2281.0
4.0,Walk,2282.0
17.0,Walk,2282.0
1.0,Trotting,2282.0
17.0,Head Up,2283.0
4.0,Occluded,2283.0
4.0,Occluded,2284.0
4.0,Walk,2284.0
4.0,Walk,2285.0
4.0,Trotting,2285.0
4.0,Walk,2286.0
4.0,Occluded,2286.0
4.0,Occluded,2287.0
34.0,Graze,2288.0
16.0,Walk,2288.0
4.0,Walk,2288.0
4.0,Occluded,2288.0
4.0,Walk,2289.0
4.0,Occluded,2290.0
4.0,Walk,2291.0
4.0,Occluded,2291.0
15.0,Trotting,2291.0
4.0,Walk,2292.0
6.0,Trotting,2292.0
25.0,Walk,2292.0
4.0,Occluded,2293.0
4.0,Walk,2293.0
4.0,Occluded,2294.0
4.0,Occluded,2295.0
4.0,Walk,2295.0
4.0,Walk,2296.0
4.0,Walk,2297.0
4.0,Occluded,2297.0
4.0,Occluded,2298.0
4.0,Walk,2299.0
4.0,Occluded,2299.0
7.0,Graze,2299.0
4.0,Walk,2300.0
4.0,Occluded,2301.0
4.0,Walk,2301.0
4.0,Occluded,2302.0
4.0,Occluded,2303.0
4.0,Walk,2303.0
4.0,Walk,2304.0
4.0,Occluded,2305.0
4.0,Walk,2306.0
4.0,Occluded,2306.0
4.0,Walk,2307.0
6.0,Walk,2307.0
4.0,Occluded,2308.0
4.0,Walk,2308.0
4.0,Occluded,2309.0
4.0,Walk,2309.0
4.0,Occluded,2310.0
4.0,Walk,2311.0
4.0,Occluded,2312.0
4.0,Walk,2313.0
4.0,Occluded,2313.0
4.0,Walk,2314.0
4.0,Walk,2315.0
4.0,Occluded,2315.0
4.0,Occluded,2316.0
4.0,Running,2316.0
4.0,Occluded,2317.0
4.0,Walk,2317.0
19.0,Graze,2318.0
4.0,Walk,2318.0
4.0,Occluded,2319.0
4.0,Occluded,2320.0
4.0,Walk,2320.0
4.0,Walk,2321.0
4.0,Walk,2322.0
4.0,Occluded,2322.0
15.0,Graze,2322.0
4.0,Occluded,2323.0
4.0,Walk,2324.0
4.0,Occluded,2324.0
4.0,Walk,2325.0
4.0,Walk,2326.0
4.0,Occluded,2326.0
4.0,Occluded,2327.0
4.0,Walk,2328.0
4.0,Occluded,2328.0
15.0,Out of Focus,2329.0
4.0,Walk,2329.0
4.0,Occluded,2330.0
4.0,Walk,2330.0
4.0,Occluded,2331.0
4.0,Walk,2332.0
4.0,Occluded,2332.0
4.0,Walk,2333.0
4.0,Occluded,2334.0
2.0,Occluded,2334.0
4.0,Walk,2335.0
4.0,Occluded,2335.0
4.0,Occluded,2336.0
4.0,Walk,2336.0
4.0,Walk,2337.0
17.0,Head Up,2337.0
20.0,Walk,2339.0
23.0,Out of Frame,2340.0
23.0,Walk,2345.0
2.0,Out of Focus,2346.0
15.0,Out of Frame,2348.0
6.0,Head Up,2354.0
14.0,Head Up,2355.0
4.0,Walk,2356.0
2.0,Walk,2356.0
6.0,Walk,2358.0
3.0,Auto-Groom,2358.0
3.0,Graze,2359.0
3.0,Auto-Groom,2360.0
3.0,Graze,2360.0
3.0,Graze,2361.0
3.0,Auto-Groom,2361.0
3.0,Auto-Groom,2362.0
3.0,Auto-Groom,2363.0
3.0,Graze,2363.0
3.0,Graze,2364.0
37.0,Trotting,2364.0
3.0,Auto-Groom,2365.0
3.0,Graze,2365.0
3.0,Auto-Groom,2366.0
3.0,Graze,2366.0
3.0,Graze,2367.0
3.0,Auto-Groom,2367.0
3.0,Auto-Groom,2368.0
3.0,Graze,2368.0
3.0,Auto-Groom,2369.0
3.0,Auto-Groom,2370.0
3.0,Graze,2370.0
3.0,Graze,2371.0
3.0,Graze,2372.0
3.0,Auto-Groom,2372.0
3.0,Graze,2373.0
3.0,Auto-Groom,2373.0
19.0,Out of Frame,2373.0
11.0,Walk,2373.0
3.0,Auto-Groom,2374.0
3.0,Graze,2375.0
19.0,Walk,2377.0
14.0,Walk,2378.0
4.0,Graze,2379.0
4.0,Walk,2380.0
4.0,Graze,2381.0
4.0,Walk,2382.0
4.0,Graze,2383.0
4.0,Walk,2384.0
9.0,Auto-Groom,2385.0
4.0,Graze,2385.0
4.0,Graze,2386.0
4.0,Walk,2386.0
4.0,Walk,2387.0
1.0,Walk,2388.0
4.0,Walk,2388.0
4.0,Graze,2388.0
4.0,Walk,2389.0
4.0,Graze,2389.0
4.0,Walk,2390.0
1.0,Walk,2390.0
4.0,Graze,2390.0
4.0,Graze,2391.0
4.0,Walk,2391.0
12.0,Head Up,2392.0
4.0,Graze,2392.0
4.0,Graze,2393.0
4.0,Walk,2393.0
4.0,Walk,2394.0
4.0,Graze,2395.0
36.0,Walk,2395.0
4.0,Graze,2396.0
4.0,Walk,2396.0
4.0,Walk,2397.0
4.0,Walk,2398.0
4.0,Graze,2398.0
13.0,Auto-Groom,2398.0
4.0,Walk,2399.0
4.0,Graze,2399.0
4.0,Graze,2400.0
4.0,Walk,2401.0
13.0,Walk,2401.0
20.0,Auto-Groom,2401.0
4.0,Graze,2402.0
12.0,Head Up,2402.0
2.0,Head Up,2403.0
4.0,Walk,2403.0
4.0,Graze,2403.0
4.0,Walk,2404.0
4.0,Walk,2405.0
4.0,Graze,2405.0
4.0,Graze,2406.0
4.0,Walk,2407.0
4.0,Graze,2407.0
4.0,Walk,2408.0
4.0,Graze,2409.0
4.0,Walk,2410.0
4.0,Graze,2410.0
4.0,Walk,2411.0
4.0,Walk,2412.0
4.0,Graze,2412.0
4.0,Graze,2413.0
4.0,Walk,2414.0
4.0,Graze,2414.0
4.0,Walk,2415.0
5.0,Head Up,2415.0
4.0,Graze,2416.0
4.0,Walk,2416.0
4.0,Graze,2417.0
4.0,Graze,2418.0
4.0,Walk,2418.0
4.0,Walk,2419.0
4.0,Walk,2420.0
4.0,Graze,2420.0
4.0,Graze,2421.0
4.0,Walk,2421.0
4.0,Graze,2422.0
4.0,Walk,2422.0
3.0,Graze,2422.0
3.0,Auto-Groom,2422.0
4.0,Graze,2423.0
3.0,Graze,2423.0
3.0,Auto-Groom,2423.0
4.0,Walk,2424.0
3.0,Auto-Groom,2424.0
15.0,Walk,2424.0
4.0,Graze,2425.0
20.0,Walk,2425.0
3.0,Graze,2425.0
3.0,Auto-Groom,2425.0
3.0,Graze,2426.0
4.0,Walk,2426.0
4.0,Graze,2426.0
3.0,Auto-Groom,2427.0
4.0,Walk,2427.0
4.0,Graze,2427.0
3.0,Auto-Groom,2428.0
3.0,Graze,2428.0
4.0,Walk,2428.0
4.0,Walk,2429.0
3.0,Auto-Groom,2429.0
3.0,Graze,2429.0
4.0,Graze,2429.0
4.0,Walk,2430.0
3.0,Graze,2430.0
4.0,Graze,2430.0
3.0,Graze,2431.0
3.0,Auto-Groom,2431.0
4.0,Walk,2431.0
4.0,Graze,2431.0
4.0,Graze,2432.0
4.0,Walk,2432.0
3.0,Graze,2432.0
3.0,Auto-Groom,2432.0
6.0,Occluded,2433.0
4.0,Graze,2433.0
8.0,Walk,2433.0
3.0,Auto-Groom,2433.0
3.0,Graze,2434.0
3.0,Auto-Groom,2434.0
4.0,Graze,2434.0
4.0,Walk,2434.0
4.0,Walk,2435.0
3.0,Auto-Groom,2435.0
3.0,Graze,2435.0
3.0,Auto-Groom,2436.0
3.0,Graze,2436.0
4.0,Graze,2436.0
4.0,Walk,2437.0
3.0,Graze,2437.0
3.0,Auto-Groom,2438.0
3.0,Graze,2438.0
4.0,Graze,2438.0
3.0,Graze,2439.0
15.0,Walk,2439.0
3.0,Auto-Groom,2439.0
4.0,Walk,2439.0
14.0,Walk,2440.0
4.0,Graze,2440.0
13.0,Walk,2440.0
3.0,Auto-Groom,2440.0
4.0,Walk,2441.0
3.0,Graze,2441.0
4.0,Graze,2442.0
3.0,Auto-Groom,2442.0
3.0,Auto-Groom,2443.0
3.0,Graze,2443.0
20.0,Walk,2443.0
4.0,Walk,2443.0
3.0,Graze,2444.0
4.0,Graze,2444.0
3.0,Auto-Groom,2444.0
3.0,Auto-Groom,2445.0
4.0,Walk,2445.0
4.0,Graze,2445.0
3.0,Graze,2445.0
3.0,Auto-Groom,2446.0
3.0,Graze,2446.0
4.0,Walk,2446.0
3.0,Auto-Groom,2447.0
4.0,Graze,2447.0
7.0,Graze,2447.0
3.0,Graze,2447.0
3.0,Graze,2448.0
4.0,Walk,2448.0
4.0,Graze,2448.0
5.0,Walk,2449.0
3.0,Auto-Groom,2449.0
4.0,Walk,2449.0
3.0,Auto-Groom,2450.0
4.0,Walk,2450.0
4.0,Graze,2450.0
3.0,Graze,2450.0
4.0,Graze,2451.0
3.0,Auto-Groom,2451.0
9.0,Head Up,2451.0
3.0,Graze,2451.0
4.0,Walk,2452.0
4.0,Graze,2452.0
3.0,Graze,2452.0
3.0,Auto-Groom,2452.0
4.0,Walk,2453.0
3.0,Auto-Groom,2453.0
3.0,Graze,2453.0
4.0,Graze,2454.0
3.0,Auto-Groom,2454.0
3.0,Graze,2454.0
15.0,Head Up,2455.0
3.0,Graze,2455.0
4.0,Walk,2455.0
4.0,Graze,2455.0
4.0,Walk,2456.0
3.0,Auto-Groom,2456.0
3.0,Auto-Groom,2457.0
3.0,Graze,2457.0
1.0,Head Up,2457.0
4.0,Graze,2457.0
4.0,Walk,2457.0
4.0,Graze,2458.0
3.0,Auto-Groom,2458.0
4.0,Walk,2458.0
3.0,Graze,2458.0
3.0,Graze,2459.0
4.0,Graze,2459.0
3.0,Auto-Groom,2459.0
4.0,Walk,2460.0
3.0,Graze,2460.0
38.0,Out of Focus,2460.0
37.0,Out of Focus,2460.0
4.0,Graze,2461.0
4.0,Walk,2462.0
4.0,Graze,2462.0
40.0,Out of Focus,2463.0
4.0,Walk,2463.0
1.0,Walk,2463.0
4.0,Graze,2464.0
4.0,Walk,2464.0
4.0,Graze,2465.0
38.0,Walk,2465.0
4.0,Graze,2466.0
4.0,Walk,2466.0
4.0,Walk,2467.0
4.0,Graze,2468.0
4.0,Graze,2469.0
4.0,Walk,2469.0
4.0,Walk,2470.0
40.0,Graze,2470.0
14.0,Out of Frame,2470.0
4.0,Graze,2471.0
4.0,Walk,2471.0
4.0,Graze,2472.0
4.0,Graze,2473.0
4.0,Walk,2473.0
4.0,Walk,2474.0
4.0,Graze,2475.0
4.0,Walk,2475.0
4.0,Graze,2476.0
15.0,Walk,2479.0
12.0,Graze,2483.0
3.0,Walk,2483.0
13.0,Graze,2486.0
6.0,Walk,2486.0
14.0,Graze,2489.0
2.0,Head Up,2499.0
27.0,Graze,2503.0
5.0,Graze,2506.0
13.0,Walk,2509.0
3.0,Auto-Groom,2518.0
3.0,Graze,2519.0
3.0,Auto-Groom,2519.0
3.0,Graze,2520.0
3.0,Auto-Groom,2520.0
3.0,Graze,2521.0
3.0,Auto-Groom,2521.0
3.0,Graze,2522.0
3.0,Auto-Groom,2523.0
3.0,Auto-Groom,2524.0
3.0,Graze,2524.0
3.0,Auto-Groom,2525.0
3.0,Graze,2525.0
3.0,Graze,2526.0
3.0,Auto-Groom,2526.0
3.0,Graze,2527.0
3.0,Auto-Groom,2527.0
3.0,Auto-Groom,2528.0
3.0,Graze,2528.0
3.0,Graze,2529.0
3.0,Auto-Groom,2530.0
3.0,Auto-Groom,2531.0
3.0,Graze,2531.0
3.0,Graze,2532.0
3.0,Auto-Groom,2532.0
3.0,Graze,2533.0
3.0,Auto-Groom,2534.0
3.0,Auto-Groom,2535.0
3.0,Graze,2535.0
3.0,Graze,2536.0
3.0,Auto-Groom,2536.0
3.0,Graze,2537.0
3.0,Auto-Groom,2538.0
3.0,Graze,2539.0
3.0,Auto-Groom,2539.0
3.0,Auto-Groom,2540.0
3.0,Graze,2540.0
3.0,Auto-Groom,2541.0
3.0,Graze,2541.0
3.0,Graze,2542.0
3.0,Auto-Groom,2542.0
3.0,Graze,2543.0
3.0,Auto-Groom,2543.0
3.0,Graze,2544.0
3.0,Auto-Groom,2545.0
13.0,Out of Focus,2546.0
3.0,Graze,2546.0
3.0,Auto-Groom,2546.0
3.0,Auto-Groom,2547.0
3.0,Graze,2547.0
3.0,Auto-Groom,2548.0
3.0,Graze,2548.0
3.0,Graze,2549.0
3.0,Auto-Groom,2549.0
3.0,Auto-Groom,2550.0
3.0,Graze,2550.0
14.0,Head Up,2550.0
3.0,Graze,2551.0
3.0,Auto-Groom,2552.0
3.0,Graze,2553.0
3.0,Auto-Groom,2553.0
3.0,Auto-Groom,2554.0
3.0,Graze,2554.0
3.0,Graze,2555.0
3.0,Auto-Groom,2555.0
3.0,Auto-Groom,2556.0
3.0,Graze,2556.0
3.0,Graze,2557.0
22.0,Graze,2559.0
5.0,Walk,2562.0
15.0,Auto-Groom,2566.0
5.0,Trotting,2568.0
2.0,Out of Focus,2572.0
3.0,Graze,2572.0
17.0,Out of Frame,2574.0
2.0,Walk,2575.0
13.0,Auto-Groom,2575.0
38.0,Out of Focus,2575.0
15.0,Auto-Groom,2576.0
41.0,Walk,2577.0
48.0,Graze,2580.0
14.0,Walk,2582.0
15.0,Head Up,2588.0
1.0,Walk,2593.0
8.0,Graze,2594.0
15.0,Head Up,2594.0
13.0,Walk,2596.0
20.0,Out of Frame,2599.0
40.0,Walk,2601.0
20.0,Graze,2603.0
5.0,Walk,2605.0
2.0,Walk,2607.0
21.0,Out of Frame,2609.0
3.0,Walk,2611.0
21.0,Graze,2612.0
4.0,Graze,2612.0
19.0,Out of Frame,2614.0
20.0,Auto-Groom,2615.0
21.0,Walk,2619.0
25.0,Graze,2627.0
5.0,Head Up,2633.0
20.0,Head Up,2636.0
15.0,Walk,2638.0
22.0,Out of Frame,2643.0
21.0,Head Up,2643.0
15.0,Walk,2647.0
11.0,Graze,2650.0
5.0,Walk,2656.0
19.0,Walk,2663.0
14.0,Walk,2664.0
36.0,Trotting,2666.0
17.0,Walk,2669.0
3.0,Head Up,2669.0
21.0,Walk,2675.0
41.0,Out of Frame,2675.0
6.0,Graze,2676.0
4.0,Running,2678.0
6.0,Running,2682.0
39.0,Out of Frame,2686.0
20.0,Walk,2687.0
17.0,Head Up,2701.0
15.0,Out of Focus,2702.0
23.0,Walk,2704.0
2.0,Graze,2708.0
1.0,Trotting,2717.0
5.0,Head Up,2721.0
17.0,Graze,2722.0
41.0,Graze,2724.0
15.0,Out of Frame,2734.0
1.0,Defecating,2737.0
1.0,Running,2739.0
2.0,Walk,2742.0
21.0,Graze,2742.0
6.0,Head Up,2745.0
3.0,Auto-Groom,2748.0
9.0,Auto-Groom,2750.0
22.0,Walk,2750.0
22.0,Head Up,2752.0
